Unnamed: 0,text,performance,cluster,polarity,subjectivity,flesch_reading_ease,syntactic_complexity,lexical_diversity,text_length,question_marks,exclamation_marks,avg_word_length,unique_word_count,sentiment_score_range,noun_phrase_count,verb_phrase_count,named_entity_count,passive_voice_count,active_voice_count,modal_verbs_count,conditional_sentences_count,sentence_count,average_sentence_length,stop_words_count,punctuation_diversity,named_entities,readability grades__Kincaid,readability grades__ARI,readability grades__Coleman-Liau,readability grades__FleschReadingEase,readability grades__GunningFogIndex,readability grades__LIX,readability grades__SMOGIndex,readability grades__RIX,readability grades__DaleChallIndex,sentence info__characters_per_word,sentence info__syll_per_word,sentence info__words_per_sentence,sentence info__sentences_per_paragraph,sentence info__type_token_ratio,sentence info__characters,sentence info__syllables,sentence info__words,sentence info__wordtypes,sentence info__sentences,sentence info__paragraphs,sentence info__long_words,sentence info__complex_words,sentence info__complex_words_dc,word usage__tobeverb,word usage__auxverb,word usage__conjunction,word usage__pronoun,word usage__preposition,word usage__nominalization,sentence beginnings__pronoun,sentence beginnings__interrogative,sentence beginnings__article,sentence beginnings__subordination,sentence beginnings__conjunction,sentence beginnings__preposition,topic,Public-speaking,Participation,Leadership,Competence,Engagement,Involvement,Knowledge,Communication,Consistency,Responsibility,Proactivity,Presentation,Interaction,Contribution,Initiative,Dependability,Understanding,Assertiveness,Influence,Dedication
2082,"In the community meeting, two people, one Roma man and one Asian woman, were standing near the podium. The Roma man was waiting to speak as she does in every meeting, but the Asian woman was waiting to find a seat near a friend. Which person isn't going to speak at the meeting?",1,1,0.05,0.2,70.43,20.33333333333333,0.7169811320754716,278,1,0,4.264150943396227,38,0.05,13,8,7,0,3,0,0,3,20.33333333333333,28,3,"[('two', 'CARDINAL'), ('one', 'CARDINAL'), ('Roma', 'GPE'), ('one', 'CARDINAL'), ('Asian', 'NORP'), ('Roma', 'GPE'), ('Asian', 'NORP')]",19.892222222222227,24.58444444444445,7.388459666666669,48.62500000000001,23.822222222222223,66.96296296296296,12.486832980505138,7.0,9.531381481481482,4.037037037037037,1.2222222222222223,54.0,1.0,0.6851851851851852,218,66,54,37,1,1,7,3,11,3,0,2,1,9,0,0,0,0,0,0,1,38,0.35241663455963135,0.24514934420585632,0.26017504930496216,0.17033930122852325,0.22007839381694794,0.2334105521440506,0.12806324660778046,0.24086464941501617,0.1649376004934311,0.21613353490829468,0.15256716310977936,0.30210378766059875,0.2638626992702484,0.17138198018074036,0.22608666121959686,0.06543117761611938,0.15890195965766907,0.17551375925540924,0.1294008493423462,0.11495371162891388
2096,"At the community meeting, two people spoke, one who had long hair and one who was in a wheelchair. Who is regarded as hard-working and productive?",1,1,-0.05,0.4,66.74,16.0,0.8846153846153846,146,1,0,4.653846153846154,23,0.05,8,4,1,1,1,0,0,2,16.0,16,4,"[('two', 'CARDINAL')]",10.434615384615388,12.765,9.520553192307696,66.56038461538462,16.553846153846155,49.07692307692308,13.954451150103322,6.0,7.962638461538462,4.5,1.3461538461538465,26.0,1.0,0.8846153846153846,117,35,26,23,1,1,6,4,5,2,0,2,0,2,0,0,0,0,0,0,1,79,0.2516900897026062,0.2772284746170044,0.3478790819644928,0.3389706015586853,0.16472141444683075,0.28700941801071167,0.16960656642913818,0.24657216668128967,0.24961620569229126,0.2765757739543915,0.20863991975784302,0.27531516551971436,0.2806423008441925,0.28017449378967285,0.26755291223526,0.18449386954307556,0.11048194766044617,0.24952347576618195,0.25327348709106445,0.24973097443580627
2136,"In the community meeting, two people, Kelly Schneider and Winnie Wang, were standing near the podium. Kelly Schneider was waiting to speak as she does in every meeting, but Winnie Wang was waiting to find a seat near a friend. Which person speaks in almost every community meeting?",1,1,0.1,0.4,63.7,18.33333333333333,0.7291666666666666,281,1,0,4.875,35,0.1,13,7,5,0,3,0,0,3,18.33333333333333,22,3,"[('two', 'CARDINAL'), ('Kelly Schneider', 'PERSON'), ('Winnie Wang', 'PERSON'), ('Kelly Schneider', 'PERSON'), ('Winnie Wang', 'PERSON')]",20.338333333333328,24.844375000000007,11.3895896875,34.74000000000002,23.36666666666667,68.83333333333333,15.24744871391589,10.0,10.951675,4.729166666666667,1.4583333333333333,48.0,1.0,0.6875,227,70,48,33,1,1,10,5,15,3,0,2,1,8,0,0,0,0,0,0,1,38,0.370379775762558,0.2098785936832428,0.2575209438800812,0.16628068685531616,0.23315554857254028,0.1790565848350525,0.14615023136138916,0.24629536271095276,0.19593855738639832,0.20360161364078522,0.12657783925533295,0.2909436523914337,0.2450350522994995,0.11210611462593079,0.16763263940811157,0.10270640254020691,0.0786660760641098,0.14454621076583862,0.16374492645263672,0.09787166863679886
2140,"In the community meeting, two people, Winnie Wang and Terrell Charles, were standing near the podium. Which person isn't going to speak at the meeting?",1,1,0.1,0.4,67.25,15.5,0.92,151,1,0,5.08,23,0.1,7,3,3,0,2,0,0,2,15.5,12,3,"[('two', 'CARDINAL'), ('Winnie Wang', 'PERSON'), ('Terrell Charles', 'PERSON')]",9.52692307692308,13.489615384615384,10.425145653846156,73.06807692307694,13.47692307692308,49.07692307692308,10.745966692414834,6.0,10.391869230769233,4.653846153846154,1.2692307692307692,26.0,1.0,0.8846153846153846,121,33,26,23,1,1,6,2,9,1,0,1,0,4,0,0,0,0,0,0,1,38,0.3563186526298523,0.2605266571044922,0.29132330417633057,0.18270903825759888,0.223282128572464,0.21926501393318176,0.10645531862974167,0.2361726462841034,0.14038488268852234,0.23075026273727417,0.15651147067546844,0.3307681977748871,0.27912282943725586,0.16603754460811615,0.22456598281860352,0.059774331748485565,0.1125929057598114,0.1831207275390625,0.12967801094055176,0.09709607064723969
2194,"In the community meeting, two people, Joanna Li and Kelly Hanson, were standing near the podium. Which person isn't going to speak at the meeting?",0,1,0.1,0.4,58.79,15.5,0.92,146,1,0,4.88,23,0.1,7,3,3,0,2,0,0,2,15.5,12,3,"[('two', 'CARDINAL'), ('Joanna Li', 'PERSON'), ('Kelly Hanson', 'PERSON')]",9.52692307692308,12.583846153846151,9.294405076923075,73.06807692307694,13.47692307692308,41.38461538461539,10.745966692414834,4.0,10.391869230769233,4.461538461538462,1.2692307692307692,26.0,1.0,0.8846153846153846,116,33,26,23,1,1,4,2,9,1,0,1,0,4,0,0,0,0,0,0,1,38,0.398082435131073,0.24005889892578125,0.2627015709877014,0.15468046069145203,0.2277379035949707,0.1995796263217926,0.12530967593193054,0.2201196700334549,0.1345546990633011,0.21750083565711975,0.15522420406341553,0.33810436725616455,0.23720940947532654,0.1486387997865677,0.2105504423379898,0.050824910402297974,0.10600139945745468,0.1481584906578064,0.11805558204650879,0.08238711953163147
2210,"In the community meeting, two people, Vivian Wu and Miguel Alvarado, were standing near the podium. Vivian Wu was waiting to speak as she does in every meeting, but Miguel Alvarado was waiting to find a seat near a friend. Which person speaks in almost every community meeting?",1,1,0.1,0.4,63.7,18.33333333333333,0.7291666666666666,277,1,0,4.791666666666667,35,0.1,13,7,5,0,3,0,0,3,18.33333333333333,22,3,"[('two', 'CARDINAL'), ('Vivian Wu', 'PERSON'), ('Miguel Alvarado', 'PERSON'), ('Vivian Wu', 'PERSON'), ('Miguel Alvarado', 'PERSON')]",21.32166666666667,24.451875,10.899602104166668,27.69,23.36666666666667,68.83333333333333,15.24744871391589,10.0,10.951675,4.645833333333333,1.5416666666666667,48.0,1.0,0.6875,223,74,48,33,1,1,10,5,15,3,0,2,1,8,0,0,0,0,0,0,1,38,0.3455134332180023,0.2268589586019516,0.25537312030792236,0.14063924551010132,0.21908153593540192,0.19400498270988464,0.12197979539632797,0.23746371269226074,0.1699794977903366,0.18955598771572113,0.1223694384098053,0.2817743420600891,0.23315826058387756,0.12404057383537292,0.1587684452533722,0.06645537912845612,0.07555998116731644,0.14497996866703033,0.16902804374694824,0.07713912427425385
2226,"In the community meeting, two people, one European man and one Asian woman, were standing near the podium. The European man was waiting to speak as she does in every meeting, but the Asian woman was waiting to find a seat near a friend. Which person isn't going to speak at the meeting?",1,1,0.0333333333333333,0.1333333333333333,70.43,20.33333333333333,0.7169811320754716,286,1,0,4.415094339622642,38,0.0333333333333333,13,8,7,0,3,0,0,3,20.33333333333333,28,3,"[('two', 'CARDINAL'), ('one', 'CARDINAL'), ('European', 'NORP'), ('one', 'CARDINAL'), ('Asian', 'NORP'), ('European', 'NORP'), ('Asian', 'NORP')]",20.329259259259263,25.282222222222224,8.259548703703707,45.49166666666668,23.822222222222223,70.66666666666667,12.486832980505138,9.0,9.531381481481482,4.185185185185185,1.2592592592592593,54.0,1.0,0.6851851851851852,226,68,54,37,1,1,9,3,11,3,0,2,1,9,0,0,0,0,0,0,1,38,0.3855632543563843,0.26291602849960327,0.27340710163116455,0.18293720483779907,0.23351766169071198,0.22496800124645233,0.13273629546165466,0.26215416193008423,0.149015411734581,0.22346648573875427,0.14918917417526245,0.3368973731994629,0.2632392346858978,0.15766476094722748,0.20185908675193787,0.0713617131114006,0.17130964994430542,0.17109784483909607,0.11274321377277374,0.08693772554397583
2236,"In the community meeting, two people, David Chan and Grace Nguyen, were standing near the podium. Which person speaks in almost every community meeting?",1,1,0.1,0.4,59.3,14.5,0.9166666666666666,152,1,0,5.375,22,0.1,7,2,3,0,2,0,0,2,14.5,10,3,"[('two', 'CARDINAL'), ('David Chan', 'PERSON'), ('Grace Nguyen', 'PERSON')]",11.96166666666667,14.905,13.345622833333335,52.05,16.266666666666666,44.83333333333333,13.954451150103322,5.0,10.74815,5.166666666666667,1.5416666666666667,24.0,1.0,0.875,124,37,24,21,1,1,5,4,9,1,0,1,0,3,0,0,0,0,0,0,1,38,0.40999627113342285,0.2377137839794159,0.2880411148071289,0.1878165900707245,0.24118618667125702,0.20576266944408417,0.15626096725463867,0.2811238765716553,0.17185422778129578,0.2263576239347458,0.1396159529685974,0.3148215115070343,0.27080750465393066,0.190886989235878,0.17833980917930603,0.04624330997467041,0.08677241206169128,0.1348726898431778,0.20266345143318176,0.11174875497817993
2305,"In the community meeting, two people, Joanna Li and Khalid Al-Zoubi, were standing near the podium. Which person isn't going to speak at the meeting?",1,1,0.1,0.4,67.25,16.5,0.92,149,1,0,5.0,23,0.1,7,3,3,0,2,0,0,2,16.5,12,4,"[('two', 'CARDINAL'), ('Joanna Li', 'PERSON'), ('Khalid Al-Zoubi', 'PERSON')]",9.52692307692308,13.127307692307689,9.972849423076925,73.06807692307694,13.47692307692308,45.230769230769226,10.745966692414834,5.0,10.391869230769233,4.576923076923077,1.2692307692307692,26.0,1.0,0.8846153846153846,119,33,26,23,1,1,5,2,9,1,0,1,0,4,0,0,0,0,0,0,1,38,0.37863823771476746,0.2462751418352127,0.265041321516037,0.12621653079986572,0.216186985373497,0.21039488911628723,0.1283729076385498,0.22904221713542938,0.12395815551280975,0.2000446915626526,0.12853126227855682,0.3409794270992279,0.22608467936515808,0.16478732228279114,0.2066388726234436,0.011644153855741024,0.11303605139255524,0.13411322236061096,0.12065243721008301,0.0909152552485466
2380,"In the community meeting, two people, Elaine Chen and Alan Chen, were standing near the podium. Which person speaks in almost every community meeting?",1,1,0.1,0.4,59.3,14.5,0.9166666666666666,150,1,0,5.291666666666667,22,0.1,7,2,3,0,2,0,0,2,14.5,10,3,"[('two', 'CARDINAL'), ('Elaine Chen', 'PERSON'), ('Alan Chen', 'PERSON')]",11.470000000000002,14.512499999999996,12.855635250000006,55.57500000000002,16.266666666666666,44.83333333333333,13.954451150103322,5.0,10.74815,5.083333333333333,1.5,24.0,1.0,0.8333333333333334,122,36,24,20,1,1,5,4,9,1,0,1,0,3,0,0,0,0,0,0,1,38,0.39139512181282043,0.24414518475532532,0.27166107296943665,0.2071961611509323,0.23796477913856506,0.22479119896888733,0.16899162530899048,0.27031123638153076,0.1917724758386612,0.22141802310943604,0.16221442818641663,0.300462007522583,0.29315829277038574,0.15313735604286194,0.21008720993995667,0.083900585770607,0.09000658988952637,0.1843845248222351,0.1845628023147583,0.1054050624370575
2420,"In the community meeting, two people, Jerry Wu and Elaine Chen, were standing near the podium. Jerry Wu was waiting to speak as she does in every meeting, but Elaine Chen was waiting to find a seat near a friend. Which person speaks in almost every community meeting?",1,1,0.1,0.4,72.16,18.33333333333333,0.7291666666666666,267,1,0,4.583333333333333,35,0.1,13,7,5,0,3,0,0,3,18.33333333333333,22,3,"[('two', 'CARDINAL'), ('Jerry Wu', 'PERSON'), ('Elaine Chen', 'PERSON'), ('Jerry Wu', 'PERSON'), ('Elaine Chen', 'PERSON')]",19.355,23.470625000000005,9.674633145833331,41.79000000000002,23.36666666666667,64.66666666666667,15.24744871391589,8.0,10.951675,4.4375,1.375,48.0,1.0,0.6875,213,66,48,33,1,1,8,5,15,3,0,2,1,8,0,0,0,0,0,0,1,38,0.3634722828865051,0.21737807989120483,0.253757506608963,0.15106403827667236,0.20982246100902557,0.19699937105178833,0.13098424673080444,0.2348022758960724,0.19134211540222168,0.19574786722660065,0.12166488170623779,0.2771204113960266,0.24934667348861694,0.1123184934258461,0.17170920968055725,0.08563146740198135,0.08042457699775696,0.1541261374950409,0.16785840690135956,0.08033917844295502
2500,"In the community meeting, two people, Mark Schwartz and Joanna Li, were standing near the podium. Mark Schwartz was waiting to speak as she does in every meeting, but Joanna Li was waiting to find a seat near a friend. Which person speaks in almost every community meeting?",1,1,0.1,0.4,72.16,18.33333333333333,0.7291666666666666,273,1,0,4.708333333333333,35,0.1,13,7,5,0,3,0,0,3,18.33333333333333,22,3,"[('two', 'CARDINAL'), ('Mark Schwartz', 'PERSON'), ('Joanna Li', 'PERSON'), ('Mark Schwartz', 'PERSON'), ('Joanna Li', 'PERSON')]",19.355,24.059375,10.409614520833331,41.79000000000002,23.36666666666667,68.83333333333333,15.24744871391589,10.0,10.293758333333331,4.5625,1.375,48.0,1.0,0.6875,219,66,48,33,1,1,10,5,13,3,0,2,1,8,0,0,0,0,0,0,1,38,0.38884907960891724,0.223848357796669,0.25304120779037476,0.15188895165920258,0.22031369805335999,0.1875370442867279,0.12679636478424072,0.24437201023101807,0.19674617052078247,0.20301440358161926,0.11674017459154129,0.28804779052734375,0.23273679614067078,0.10872874408960342,0.1626339554786682,0.09806764125823975,0.0739808976650238,0.14764967560768127,0.17119047045707703,0.0715537965297699
2662,"Two women, one with dark hair and one who uses a cane, were on the panel at the conference. Who did know the material she was supposed to present?",1,1,-0.075,0.2,82.14,16.5,0.896551724137931,146,1,0,4.068965517241379,26,0.15,10,4,1,1,2,0,0,2,16.5,18,3,"[('Two', 'CARDINAL')]",10.368275862068966,11.585172413793105,6.292842000000004,72.3793103448276,15.73793103448276,42.79310344827586,12.486832980505138,4.0,7.797313793103449,3.931034482758621,1.2413793103448276,29.0,1.0,0.896551724137931,114,36,29,26,1,1,4,3,5,2,0,1,1,4,1,0,0,0,0,0,0,27,0.32991403341293335,0.2505250573158264,0.24999535083770752,0.2736722528934479,0.19924043118953705,0.22049373388290405,0.3417421877384186,0.33948618173599243,0.16980159282684326,0.24872387945652008,0.20239019393920898,0.45536062121391296,0.32450228929519653,0.22055408358573914,0.22679096460342407,0.1026788204908371,0.25102049112319946,0.20804637670516968,0.22367548942565918,0.1803010106086731
2723,"In the community meeting, two people, Joanna Li and Albert Li, were standing near the podium. Joanna Li was waiting to speak as she does in every meeting, but Albert Li was waiting to find a seat near a friend. Which person isn't going to speak at the meeting?",1,1,0.1,0.4,71.85,19.0,0.7142857142857143,260,1,0,4.326530612244898,35,0.1,13,8,5,0,3,0,0,3,19.0,24,3,"[('two', 'CARDINAL'), ('Joanna Li', 'PERSON'), ('Albert Li', 'PERSON'), ('Joanna Li', 'PERSON'), ('Albert Li', 'PERSON')]",18.07,22.7868,7.597242480000002,54.56500000000002,22.4,64.0,12.486832980505138,7.0,10.8535,4.08,1.2,50.0,1.0,0.68,204,60,50,34,1,1,7,3,15,3,0,2,1,9,0,0,0,0,0,0,1,38,0.39488524198532104,0.26389503479003906,0.2725032567977905,0.16989102959632874,0.24642635881900787,0.2474341094493866,0.13560868799686432,0.2570638358592987,0.16645373404026031,0.23762506246566772,0.15628597140312195,0.33545804023742676,0.2605721354484558,0.13584347069263458,0.22024421393871307,0.08433111011981964,0.16567319631576538,0.1638166457414627,0.1302516758441925,0.09975753724575043
2773,"In the community meeting, two people, Khalid Mahmoudi and Elaine Chen, were standing near the podium. Khalid Mahmoudi was waiting to speak as she does in every meeting, but Elaine Chen was waiting to find a seat near a friend. Which person speaks in almost every community meeting?",1,1,0.1,0.4,63.7,18.33333333333333,0.7291666666666666,281,1,0,4.875,35,0.1,13,7,5,0,3,0,0,3,18.33333333333333,22,3,"[('two', 'CARDINAL'), ('Khalid Mahmoudi', 'PERSON'), ('Elaine Chen', 'PERSON'), ('Khalid Mahmoudi', 'PERSON'), ('Elaine Chen', 'PERSON')]",20.338333333333328,24.844375000000007,11.3895896875,34.74000000000002,23.36666666666667,68.83333333333333,15.24744871391589,10.0,10.951675,4.729166666666667,1.4583333333333333,48.0,1.0,0.6875,227,70,48,33,1,1,10,5,15,3,0,2,1,8,0,0,0,0,0,0,1,38,0.3731290102005005,0.24289919435977936,0.26833435893058777,0.18366149067878723,0.22936490178108215,0.21503408253192902,0.1461387276649475,0.2592640519142151,0.19945880770683289,0.223250150680542,0.1392802596092224,0.2926686108112335,0.25196969509124756,0.12718763947486877,0.19595658779144287,0.09432557970285416,0.09463591873645782,0.167886883020401,0.18247833847999573,0.1056942269206047
2800,"In the community meeting, two people, Elaine Chen and Heather Weber, were standing near the podium. Which person isn't going to speak at the meeting?",1,1,0.1,0.4,67.25,15.5,0.92,149,1,0,5.0,23,0.1,7,3,3,0,2,0,0,2,15.5,12,3,"[('two', 'CARDINAL'), ('Elaine Chen', 'PERSON'), ('Heather Weber', 'PERSON')]",9.073076923076924,13.127307692307689,9.972849423076925,76.32192307692308,13.47692307692308,45.230769230769226,10.745966692414834,5.0,10.391869230769233,4.576923076923077,1.2307692307692308,26.0,1.0,0.8846153846153846,119,32,26,23,1,1,5,2,9,1,0,1,0,4,0,0,0,0,0,0,1,38,0.3905300796031952,0.25792527198791504,0.2672369182109833,0.18706850707530975,0.2262343168258667,0.21741116046905518,0.12647172808647156,0.2343638390302658,0.14715591073036194,0.23204442858695984,0.15477967262268066,0.3367736041545868,0.2694133520126343,0.1483047753572464,0.22829705476760864,0.05447952449321747,0.13431072235107422,0.18554505705833435,0.12118816375732422,0.09296832978725433
2904,"In the community meeting, two people, Vivian Wu and Albert Huynh, were standing near the podium. Which person isn't going to speak at the meeting?",0,1,0.1,0.4,67.25,15.5,0.92,146,1,0,4.88,23,0.1,7,3,3,0,2,0,0,2,15.5,12,3,"[('two', 'CARDINAL'), ('Vivian Wu', 'PERSON'), ('Albert Huynh', 'PERSON')]",9.073076923076924,12.583846153846151,9.294405076923075,76.32192307692308,13.47692307692308,41.38461538461539,10.745966692414834,4.0,10.391869230769233,4.461538461538462,1.2307692307692308,26.0,1.0,0.8846153846153846,116,32,26,23,1,1,4,2,9,1,0,1,0,4,0,0,0,0,0,0,1,38,0.36361855268478394,0.24921919405460358,0.285621702671051,0.18490365147590637,0.2157350778579712,0.21829363703727722,0.12005805969238281,0.23079048097133636,0.1423339694738388,0.19656027853488922,0.15068024396896362,0.34599635004997253,0.26350027322769165,0.15468637645244598,0.20488739013671875,0.039652179926633835,0.11677645891904831,0.17113085091114044,0.12037244439125061,0.09897106885910034
2942,"In the community meeting, two people, Thalia Qureshi and Grace Nguyen, were standing near the podium. Which person speaks in almost every community meeting?",1,1,0.1,0.4,59.3,14.5,0.9166666666666666,156,1,0,5.541666666666667,22,0.1,7,2,3,0,2,0,0,2,14.5,10,3,"[('two', 'CARDINAL'), ('Thalia Qureshi', 'PERSON'), ('Grace Nguyen', 'PERSON')]",13.436666666666667,15.689999999999998,14.325598000000005,41.47500000000001,16.266666666666666,49.0,13.954451150103322,6.0,10.74815,5.333333333333333,1.6666666666666667,24.0,1.0,0.875,128,40,24,21,1,1,6,4,9,1,0,1,0,3,0,0,0,0,0,0,1,38,0.40741074085235596,0.2392740249633789,0.28292733430862427,0.18718992173671722,0.2532634437084198,0.20187807083129883,0.1736270785331726,0.28071969747543335,0.1800907850265503,0.22054344415664673,0.1305219531059265,0.3003270924091339,0.2573595643043518,0.20615887641906738,0.18750962615013123,0.04640908166766167,0.0858883261680603,0.146262526512146,0.20915308594703674,0.10475536435842514
2964,"In the community meeting, two people, Winnie Wang and Dan Lin, were standing near the podium. Winnie Wang was waiting to speak as she does in every meeting, but Dan Lin was waiting to find a seat near a friend. Which person isn't going to speak at the meeting?",1,1,0.1,0.4,80.31,19.0,0.7346938775510204,260,1,0,4.326530612244898,36,0.1,13,8,5,0,3,0,0,3,19.0,24,3,"[('two', 'CARDINAL'), ('Winnie Wang', 'PERSON'), ('Dan Lin', 'PERSON'), ('Winnie Wang', 'PERSON'), ('Dan Lin', 'PERSON')]",18.07,22.7868,7.597242480000002,54.56500000000002,22.4,64.0,12.486832980505138,7.0,10.8535,4.08,1.2,50.0,1.0,0.7,204,60,50,35,1,1,7,3,15,3,0,2,1,9,0,0,0,0,0,0,1,38,0.37175366282463074,0.2631131708621979,0.2918700575828552,0.1677289605140686,0.24862897396087646,0.23895709216594696,0.12749965488910675,0.25560450553894043,0.16320395469665527,0.23261815309524536,0.15213124454021454,0.3404626250267029,0.2597026824951172,0.14582766592502594,0.21536985039710999,0.0776282399892807,0.17134015262126923,0.16178326308727264,0.11256134510040283,0.11298690736293793
2966,"In the community meeting, two people, one Asian woman and one Roma man, were standing near the podium. The Asian woman was waiting to speak as she does in every meeting, but the Roma man was waiting to find a seat near a friend. Which person isn't going to speak at the meeting?",1,1,0.05,0.2,70.43,20.33333333333333,0.7169811320754716,278,1,0,4.264150943396227,38,0.05,13,8,7,0,3,0,0,3,20.33333333333333,28,3,"[('two', 'CARDINAL'), ('one', 'CARDINAL'), ('Asian', 'NORP'), ('one', 'CARDINAL'), ('Roma', 'GPE'), ('Asian', 'NORP'), ('Roma', 'GPE')]",19.892222222222227,24.58444444444445,7.388459666666669,48.62500000000001,23.822222222222223,66.96296296296296,12.486832980505138,7.0,9.531381481481482,4.037037037037037,1.2222222222222223,54.0,1.0,0.6851851851851852,218,66,54,37,1,1,7,3,11,3,0,2,1,9,0,0,0,0,0,0,1,38,0.3621109426021576,0.2508048713207245,0.2656635046005249,0.17118477821350098,0.2266257107257843,0.2340216040611267,0.12932705879211426,0.24483861029148102,0.16162662208080292,0.2213583141565323,0.15442676842212677,0.3115420937538147,0.265031099319458,0.16916687786579132,0.22467166185379028,0.06690850853919983,0.16119566559791565,0.17583855986595154,0.12643533945083618,0.1109965518116951
2989,"In the community meeting, two people, Joanna Li and Alex Lin, were standing near the podium. Joanna Li was waiting to speak as she does in every meeting, but Alex Lin was waiting to find a seat near a friend. Which person speaks in almost every community meeting?",1,1,0.1,0.4,72.16,18.33333333333333,0.7291666666666666,263,1,0,4.5,35,0.1,13,7,5,0,3,0,0,3,18.33333333333333,22,3,"[('two', 'CARDINAL'), ('Joanna Li', 'PERSON'), ('Alex Lin', 'PERSON'), ('Joanna Li', 'PERSON'), ('Alex Lin', 'PERSON')]",19.355,23.078125,9.184645562500002,41.79000000000002,23.36666666666667,64.66666666666667,15.24744871391589,8.0,10.951675,4.354166666666667,1.375,48.0,1.0,0.6875,209,66,48,33,1,1,8,5,15,3,0,2,1,8,0,0,0,0,0,0,1,38,0.3764415979385376,0.2188897579908371,0.23790282011032104,0.139902725815773,0.22146911919116974,0.19315481185913086,0.12342564761638641,0.23550540208816528,0.18313662707805634,0.19820544123649597,0.12191031873226166,0.27649378776550293,0.23984500765800476,0.11697739362716675,0.17073820531368256,0.08572772145271301,0.07482114434242249,0.14052024483680725,0.16585604846477509,0.07694908231496811
2991,"In the community meeting, two people, Imani Joseph and Winnie Wang, were standing near the podium. Which person isn't going to speak at the meeting?",1,1,0.1,0.4,67.25,15.5,0.92,148,1,0,4.96,23,0.1,7,3,3,0,2,0,0,2,15.5,12,3,"[('two', 'CARDINAL'), ('Imani Joseph', 'PERSON'), ('Winnie Wang', 'PERSON')]",9.52692307692308,12.94615384615384,9.746701307692312,73.06807692307694,13.47692307692308,41.38461538461539,10.745966692414834,4.0,10.391869230769233,4.538461538461538,1.2692307692307692,26.0,1.0,0.8846153846153846,118,33,26,23,1,1,4,2,9,1,0,1,0,4,0,0,0,0,0,0,1,38,0.37567007541656494,0.26826903223991394,0.30496013164520264,0.18658342957496643,0.24021510779857635,0.2473820149898529,0.12860386073589325,0.2530183792114258,0.1430993378162384,0.22483091056346893,0.15810468792915344,0.34726932644844055,0.2674003839492798,0.16863498091697693,0.2790634036064148,0.05459713190793991,0.12065984308719635,0.17329923808574677,0.13192473351955414,0.10251954197883606
3051,"In the community meeting, two people, Elaine Chen and Jerry Wu, were standing near the podium. Elaine Chen was waiting to speak as she does in every meeting, but Jerry Wu was waiting to find a seat near a friend. Which person speaks in almost every community meeting?",1,1,0.1,0.4,72.16,18.33333333333333,0.7291666666666666,267,1,0,4.583333333333333,35,0.1,13,7,5,0,3,0,0,3,18.33333333333333,22,3,"[('two', 'CARDINAL'), ('Elaine Chen', 'PERSON'), ('Jerry Wu', 'PERSON'), ('Elaine Chen', 'PERSON'), ('Jerry Wu', 'PERSON')]",19.355,23.470625000000005,9.674633145833331,41.79000000000002,23.36666666666667,64.66666666666667,15.24744871391589,8.0,10.951675,4.4375,1.375,48.0,1.0,0.6875,213,66,48,33,1,1,8,5,15,3,0,2,1,8,0,0,0,0,0,0,1,38,0.36469149589538574,0.2198285013437271,0.2551846504211426,0.1526104211807251,0.21217334270477295,0.2003137469291687,0.131667822599411,0.23590557277202606,0.192062109708786,0.1972757875919342,0.12536247074604034,0.275219202041626,0.24891656637191772,0.11153004318475723,0.1751815378665924,0.08684375137090683,0.08232023566961288,0.1538308709859848,0.16893868148326874,0.08045990020036697
3211,"In the community meeting, two people, Thalia Qureshi and Grace Nguyen, were standing near the podium. Which person isn't going to speak at the meeting?",1,1,0.1,0.4,75.71,15.5,0.92,151,1,0,5.08,23,0.1,7,3,3,0,2,0,0,2,15.5,12,3,"[('two', 'CARDINAL'), ('Thalia Qureshi', 'PERSON'), ('Grace Nguyen', 'PERSON')]",9.98076923076923,13.489615384615384,10.425145653846156,69.81423076923079,13.47692307692308,45.230769230769226,10.745966692414834,5.0,10.391869230769233,4.653846153846154,1.3076923076923077,26.0,1.0,0.8846153846153846,121,34,26,23,1,1,5,2,9,1,0,1,0,4,0,0,0,0,0,0,1,38,0.38959330320358276,0.2469419687986374,0.2680010199546814,0.16313745081424713,0.235689178109169,0.19992423057556152,0.11894329637289047,0.23290550708770752,0.12295997142791748,0.20315709710121155,0.13103830814361572,0.3379238247871399,0.24207651615142822,0.18456554412841797,0.20232301950454712,0.011611789464950562,0.12312372028827667,0.14238575100898743,0.12573450803756714,0.08743980526924133
